,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,pdbid
0,5.820194721221924,10.244808197021484,11.919739723205566,15.941215515136719,17.889202117919922,9.20334529876709,11.73259449005127,9.470403671264648,14.520767211914062,19.098237991333008,18.18471908569336,5.338415145874023,6.143762111663818,10.48884391784668,12.155855178833008,10.541535377502441,10.896675109863281,7.407469272613525,11.691339492797852,16.4792537689209,17.14830780029297,3.7968358993530273,5.983227729797363,8.408567428588867,13.069681167602539,11.704790115356445,7.991671562194824,9.718374252319336,15.488808631896973,17.93975067138672,5.088109493255615,6.021798610687256,14.742770195007324,13.255534172058105,9.62366771697998,11.355669975280762,15.951839447021484,18.524736404418945,3.794011354446411,16.939062118530273,14.237786293029785,11.10773754119873,10.246896743774414,14.759759902954102,18.815065383911133,19.83653450012207,17.403945922851562,14.177295684814453,13.800155639648438,17.61630630493164,21.587478637695312,4.454690456390381,5.893951892852783,9.979825019836426,12.206243515014648,9.716153144836426,3.7819790840148926,5.8758769035339355,8.037593841552734,7.296269416809082,5.422565460205078,9.792891502380371,10.46876335144043,6.750952243804932,10.208597183227539,6.009591102600098,6HIO[A-E]
1,5.820394039154053,10.244741439819336,11.920571327209473,15.942255020141602,17.88869857788086,9.170907020568848,11.740777015686035,9.509081840515137,14.579480171203613,19.11849021911621,18.164167404174805,5.3378143310546875,6.144379615783691,10.4893798828125,12.15509033203125,10.476707458496094,10.874578475952148,7.409198760986328,11.742217063903809,16.483749389648438,17.10382843017578,3.7972002029418945,5.984374523162842,8.408297538757324,12.930436134338379,11.578121185302734,7.856394290924072,9.655370712280273,15.391886711120605,17.806020736694336,5.088498115539551,6.020413875579834,14.654024124145508,13.190811157226562,9.562599182128906,11.359055519104004,15.914168357849121,18.443683624267578,3.7941033840179443,16.809551239013672,14.11135196685791,10.981398582458496,10.168588638305664,14.63520336151123,18.663002014160156,19.732810974121094,17.31134033203125,14.085598945617676,13.752835273742676,17.534090042114258,21.475393295288086,4.454411029815674,5.894303321838379,9.979582786560059,12.206157684326172,9.717122077941895,3.7819409370422363,5.875572204589844,8.038116455078125,7.29798698425293,5.422471523284912,9.792939186096191,10.469643592834473,6.751293659210205,10.209266662597656,6.009308815002441,6HIO[E-D]
2,5.8203229904174805,10.245196342468262,11.919699668884277,15.942057609558105,17.88880729675293,9.19249153137207,11.77379322052002,9.543490409851074,14.63338851928711,19.138124465942383,18.165435791015625,5.338254928588867,6.143651962280273,10.489309310913086,12.155324935913086,10.506097793579102,10.922025680541992,7.470512866973877,11.823884963989258,16.51459503173828,17.110694885253906,3.7956693172454834,5.9834818840026855,8.407687187194824,12.92548656463623,11.590237617492676,7.85882568359375,9.712931632995605,15.40158748626709,17.79473304748535,5.088305950164795,6.021326541900635,14.674661636352539,13.231002807617188,9.610220909118652,11.4481782913208,15.947793960571289,18.449848175048828,3.7934889793395996,16.808818817138672,14.125826835632324,10.988242149353027,10.231916427612305,14.650656700134277,18.65538215637207,19.7463436126709,17.340665817260742,14.114629745483398,13.826818466186523,17.563642501831055,21.479162216186523,4.454787254333496,5.894742012023926,9.97944164276123,12.20639419555664,9.717571258544922,3.7822277545928955,5.875019073486328,8.038102149963379,7.298295497894287,5.422530174255371,9.793102264404297,10.470136642456055,6.751517295837402,10.209147453308105,6.009125232696533,6HIO[D-C]
3,5.819624423980713,10.244932174682617,11.920315742492676,15.941300392150879,17.889272689819336,8.954590797424316,11.535977363586426,9.328821182250977,14.426359176635742,18.91714096069336,17.934572219848633,5.338903427124023,6.144913196563721,10.489418983459473,12.15650463104248,10.303668022155762,10.668537139892578,7.210239410400391,11.572925567626953,16.253734588623047,16.85774803161621,3.797022581100464,5.983309268951416,8.408526420593262,12.775808334350586,11.36337661743164,7.643101692199707,9.422371864318848,15.118570327758789,17.54629135131836,5.087788105010986,6.021301746368408,14.530461311340332,13.019094467163086,9.414710998535156,11.186310768127441,15.66409969329834,18.201494216918945,3.794480323791504,16.716102600097656,13.96729564666748,10.87874984741211,10.002823829650879,14.373115539550781,18.428531646728516,19.639583587646484,17.177143096923828,13.98636245727539,13.609132766723633,17.294771194458008,21.254507064819336,4.454360485076904,5.894721508026123,9.979641914367676,12.205851554870605,9.716385841369629,3.7829666137695312,5.875814437866211,8.037752151489258,7.2968363761901855,5.422482013702393,9.79306697845459,10.469468116760254,6.750975131988525,10.208423614501953,6.008807182312012,6HIO[C-B]
4,5.820147514343262,10.244808197021484,11.920562744140625,15.942203521728516,17.889404296875,8.848397254943848,11.392730712890625,9.186150550842285,14.227556228637695,18.81128692626953,17.881994247436523,5.337769508361816,6.144613742828369,10.489426612854004,12.155982971191406,10.18498420715332,10.480003356933594,6.98049259185791,11.283008575439453,16.104461669921875,16.782711029052734,3.7965633869171143,5.9840593338012695,8.408804893493652,12.809235572814941,11.339025497436523,7.654115200042725,9.255175590515137,15.086338996887207,17.582408905029297,5.0879902839660645,6.021039009094238,14.457377433776855,12.873564720153809,9.255244255065918,10.88839054107666,15.5162935256958,18.14215660095215,3.794100761413574,16.743459701538086,13.944645881652832,10.886122703552246,9.829569816589355,14.334593772888184,18.46480941772461,19.604145050048828,17.086551666259766,13.905622482299805,13.385184288024902,17.1817684173584,21.223175048828125,4.454835891723633,5.894143104553223,9.979683876037598,12.20598316192627,9.716914176940918,3.78177547454834,5.875266075134277,8.037583351135254,7.297387599945068,5.422420978546143,9.792500495910645,10.4688720703125,6.7509541511535645,10.208505630493164,6.0086669921875,6HIO[B-A]
5,5.757959365844727,10.339661598205566,12.002412796020508,16.199052810668945,18.082307815551758,8.943009376525879,11.679425239562988,9.48912525177002,14.504217147827148,19.875593185424805,18.862401962280273,5.270468711853027,6.2765727043151855,10.659307479858398,12.400956153869629,10.066380500793457,10.279319763183594,6.778824806213379,11.13496208190918,16.875612258911133,17.237773895263672,3.8110926151275635,6.087967872619629,8.570831298828125,13.087279319763184,11.422009468078613,7.710156440734863,9.264907836914062,15.856122016906738,18.02179527282715,5.126450061798096,6.148879528045654,14.636907577514648,12.784562110900879,9.126812934875488,10.813858032226562,16.270612716674805,18.393712997436523,3.8063244819641113,17.387271881103516,14.306548118591309,11.16046142578125,10.126205444335938,15.32708740234375,19.00044822692871,20.118669509887695,17.320068359375,14.06698226928711,13.625227928161621,18.133947372436523,21.6156005859375,4.9120917320251465,6.310017108917236,10.54489803314209,13.307650566101074,10.798587799072266,3.8069357872009277,6.080573081970215,8.651932716369629,7.777037620544434,5.532678127288818,10.518311500549316,10.924179077148438,7.2687668800354,10.52458667755127,5.9697957038879395,6HIQ[A-E]
6,5.758385181427002,10.340023040771484,12.002447128295898,16.199262619018555,18.082462310791016,9.148446083068848,11.848930358886719,9.613032341003418,14.612793922424316,20.0177059173584,19.037277221679688,5.270380020141602,6.276230335235596,10.659170150756836,12.400748252868652,10.259197235107422,10.478601455688477,6.967679023742676,11.281525611877441,17.04344367980957,17.430118560791016,3.810612916946411,6.087618350982666,8.570403099060059,13.220714569091797,11.580272674560547,7.863975524902344,9.419264793395996,16.007722854614258,18.178606033325195,5.126789093017578,6.149005889892578,14.78686237335205,12.960908889770508,9.295425415039062,10.979599952697754,16.4512996673584,18.5817813873291,3.806452512741089,17.485321044921875,14.429258346557617,11.266508102416992,10.263924598693848,15.476990699768066,19.142501831054688,20.23965835571289,17.460845947265625,14.1948823928833,13.767231941223145,18.29893684387207,21.779523849487305,4.912256240844727,6.3101654052734375,10.544718742370605,13.307185173034668,10.798065185546875,3.8076353073120117,6.080513000488281,8.651150703430176,7.775920867919922,5.532257080078125,10.51822566986084,10.924145698547363,7.26862096786499,10.523935317993164,5.969138145446777,6HIQ[E-D]
7,5.757481098175049,10.339439392089844,12.001847267150879,16.198362350463867,18.08171272277832,8.912498474121094,11.623453140258789,9.408425331115723,14.46513557434082,19.79387664794922,18.766889572143555,5.270605087280273,6.2765212059021,10.659117698669434,12.400932312011719,10.104799270629883,10.278536796569824,6.7748494148254395,11.147163391113281,16.81078338623047,17.160287857055664,3.8105928897857666,6.0873494148254395,8.57051944732666,13.073426246643066,11.365325927734375,7.6420464515686035,9.214938163757324,15.731070518493652,17.895238876342773,5.126297473907471,6.148907661437988,14.7028169631958,12.825450897216797,9.192957878112793,10.877528190612793,16.22553825378418,18.33897590637207,3.8070521354675293,17.415531158447266,14.30855941772461,11.183034896850586,10.156085014343262,15.235536575317383,18.90582847595215,20.183794021606445,17.366548538208008,14.137683868408203,13.697242736816406,18.097944259643555,21.571735382080078,4.9115753173828125,6.309134483337402,10.544032096862793,13.306748390197754,10.797614097595215,3.8071818351745605,6.080458164215088,8.651260375976562,7.776125907897949,5.532159328460693,10.51793098449707,10.924042701721191,7.268207550048828,10.524239540100098,5.970144271850586,6HIQ[D-C]
8,5.758073329925537,10.339614868164062,12.00279426574707,16.199037551879883,18.08271598815918,8.949711799621582,11.620606422424316,9.387900352478027,14.391318321228027,19.789751052856445,18.82029914855957,5.270742416381836,6.276853084564209,10.65943717956543,12.401341438293457,10.144495964050293,10.279424667358398,6.7499260902404785,11.047760963439941,16.80846405029297,17.22597312927246,3.811833620071411,6.087924480438232,8.571403503417969,13.171918869018555,11.445990562438965,7.746302127838135,9.196585655212402,15.787775993347168,18.00876808166504,5.126668930053711,6.149026870727539,14.74405574798584,12.839987754821777,9.193061828613281,10.784170150756836,16.234224319458008,18.415075302124023,3.8073160648345947,17.493745803833008,14.37592601776123,11.257308959960938,10.136564254760742,15.296883583068848,19.019622802734375,20.232666015625,17.39801597595215,14.163806915283203,13.64455509185791,18.126005172729492,21.656808853149414,4.911728382110596,6.309220314025879,10.544344902038574,13.30685043334961,10.797881126403809,3.8066110610961914,6.080296516418457,8.651446342468262,7.776697635650635,5.53261137008667,10.517635345458984,10.92371654510498,7.268194675445557,10.524160385131836,5.969766616821289,6HIQ[C-B]
9,5.757606029510498,10.338980674743652,12.002679824829102,16.198076248168945,18.082242965698242,9.017626762390137,11.657525062561035,9.400396347045898,14.384364128112793,19.813335418701172,18.873531341552734,5.270576000213623,6.277193546295166,10.658866882324219,12.40133285522461,10.241829872131348,10.359183311462402,6.815935134887695,11.069884300231934,16.864622116088867,17.315113067626953,3.811826229095459,6.0877685546875,8.571213722229004,13.283087730407715,11.561586380004883,7.865536689758301,9.277647972106934,15.884078979492188,18.126646041870117,5.125482082366943,6.14870023727417,14.84472370147705,12.943910598754883,9.290549278259277,10.85028076171875,16.330251693725586,18.53487777709961,3.8063485622406006,17.597408294677734,14.492424011230469,11.364802360534668,10.239156723022461,15.423851013183594,19.156862258911133,20.332326889038086,17.506933212280273,14.262822151184082,13.735396385192871,18.248842239379883,21.791515350341797,4.911880016326904,6.309770584106445,10.544292449951172,13.3070650100708,10.797770500183105,3.8074469566345215,6.080427169799805,8.651348114013672,7.776157379150391,5.532179832458496,10.518054962158203,10.924057960510254,7.268533229827881,10.524374008178711,5.970077991485596,6HIQ[B-A]
